Fecha,Producto,Categoría,Región,Canal,Cantidad,PrecioUnitario,CostoUnitario,Ventas,Costo,Margen,MargenPct,AñoMes,TicketPromedio
2024-02-01,Smartphone X,Electrónica,Sur,Distribuidor,4,768.03,594.71,3072.12,2378.84,693.28,0.2257,2024-02,768.03
2025-02-27,Smartphone X,Electrónica,Oeste,Retail,1,476.32,264.95,476.32,264.95,211.37,0.4438,2025-02,476.32
2024-09-14,Laptop Pro,Electrónica,Norte,Distribuidor,2,1099.09,578.88,2198.18,1157.76,1040.42,0.4733,2024-09,1099.09
2024-05-26,Café Gourmet,Alimentos,Este,Retail,1,52.72,33.78,52.72,33.78,18.94,0.3593,2024-05,52.72
2024-06-11,Cocoa Premium,Alimentos,Centro,Distribuidor,2,85.08,50.21,170.16,100.42,69.74,0.4098,2024-06,85.08
2024-09-06,Jeans Fit,Moda,Este,Distribuidor,4,303.78,184.7,1215.12,738.8,476.32,0.392,2024-09,303.78
2025-03-07,Smart Band,Deportes,Norte,Distribuidor,2,1168.12,592.02,2336.24,1184.04,1152.2,0.4932,2025-03,1168.12
2025-06-29,Snack Saludable,Alimentos,Oeste,Online,3,23.73,10.7,71.19,32.1,39.09,0.5491,2025-06,23.73
2024-09-15,Pack Proteico,Alimentos,Sur,Distribuidor,5,64.97,34.25,324.85,171.25,153.6,0.4728,2024-09,64.97
2024-10-07,Jeans Fit,Moda,Este,Distribuidor,2,21.7,13.97,43.4,27.94,15.46,0.3562,2024-10,21.7
2025-03-24,Auriculares Max,Electrónica,Este,Retail,1,288.29,151.45,288.29,151.45,136.84,0.4747,2025-03,288.29
2024-05-12,Pack Proteico,Alimentos,Este,Online,1,73.42,44.25,73.42,44.25,29.17,0.3973,2024-05,73.42
2024-11-06,Aspiradora Plus,Hogar,Centro,Distribuidor,3,395.64,183.64,1186.92,550.92,636.0,0.5358,2024-11,395.64
2024-05-25,Smartphone X,Electrónica,Norte,Online,8,1205.7,957.88,9645.6,7663.04,1982.56,0.2055,2024-05,1205.7
2025-01-23,Smartwatch Z,Electrónica,Este,Online,1,908.57,439.38,908.57,439.38,469.19,0.5164,2025-01,908.57
2025-03-07,Aspiradora Plus,Hogar,Este,Retail,2,321.52,253.2,643.04,506.4,136.64,0.2125,2025-03,321.52
2024-01-12,Snack Saludable,Alimentos,Sur,Retail,2,73.99,55.97,147.98,111.94,36.04,0.2435,2024-01,73.99
2024-05-03,Horno Smart,Hogar,Este,Distribuidor,2,541.45,308.01,1082.9,616.02,466.88,0.4311,2024-05,541.45
2024-04-24,Laptop Pro,Electrónica,Sur,Distribuidor,3,725.89,533.19,2177.67,1599.57,578.1,0.2655,2024-04,725.89
2024-08-27,Colchoneta Yoga,Deportes,Sur,Retail,1,325.72,178.86,325.72,178.86,146.86,0.4509,2024-08,325.72
2024-11-29,Chaqueta Premium,Moda,Sur,Online,1,231.71,129.57,231.71,129.57,102.14,0.4408,2024-11,231.71
2024-11-15,Laptop Pro,Electrónica,Este,Online,2,1396.91,635.68,2793.82,1271.36,1522.46,0.5449,2024-11,1396.91
2024-03-21,Cinta Correr,Deportes,Sur,Distribuidor,1,353.51,231.09,353.51,231.09,122.42,0.3463,2024-03,353.51
2024-04-06,Jeans Fit,Moda,Norte,Retail,3,175.72,107.58,527.16,322.74,204.42,0.3878,2024-04,175.72
2024-03-18,Jeans Fit,Moda,Norte,Retail,4,218.34,105.51,873.36,422.04,451.32,0.5168,2024-03,218.34
2024-04-08,Horno Smart,Hogar,Sur,Distribuidor,4,77.1,37.46,308.4,149.84,158.56,0.5141,2024-04,77.1
2025-03-01,Cocoa Premium,Alimentos,Oeste,Distribuidor,1,60.28,46.07,60.28,46.07,14.21,0.2357,2025-03,60.28
2025-01-22,Jeans Fit,Moda,Oeste,Retail,4,106.51,64.2,426.04,256.8,169.24,0.3972,2025-01,106.51
2025-05-04,Smartwatch Z,Electrónica,Oeste,Retail,3,610.04,405.65,1830.12,1216.95,613.17,0.335,2025-05,610.04
2024-03-24,Aspiradora Plus,Hogar,Norte,Retail,3,527.8,275.24,1583.4,825.72,757.68,0.4785,2024-03,527.8
2024-10-15,Cinta Correr,Deportes,Este,Distribuidor,2,1191.72,625.73,2383.44,1251.46,1131.98,0.4749,2024-10,1191.72
2024-06-17,Smartphone X,Electrónica,Sur,Online,1,435.05,208.48,435.05,208.48,226.57,0.5208,2024-06,435.05
2024-01-01,Tablet Air,Electrónica,Norte,Online,3,447.16,241.21,1341.48,723.63,617.85,0.4606,2024-01,447.16
2024-05-27,Té Orgánico,Alimentos,Sur,Retail,1,10.71,5.53,10.71,5.53,5.18,0.4837,2024-05,10.71
2024-06-23,Zapatillas Urban,Moda,Este,Retail,1,226.77,137.3,226.77,137.3,89.47,0.3945,2024-06,226.77
2025-01-01,Licuadora Pro,Hogar,Este,Retail,1,234.19,128.96,234.19,128.96,105.23,0.4493,2025-01,234.19
2024-07-15,Auriculares Max,Electrónica,Centro,Distribuidor,2,1223.66,786.06,2447.32,1572.12,875.2,0.3576,2024-07,1223.66
2024-11-21,Horno Smart,Hogar,Sur,Retail,2,444.08,264.78,888.16,529.56,358.6,0.4038,2024-11,444.08
2024-07-05,Zapatillas Urban,Moda,Centro,Distribuidor,1,226.25,172.98,226.25,172.98,53.27,0.2354,2024-07,226.25
2024-09-04,Cinta Correr,Deportes,Sur,Distribuidor,3,154.72,107.76,464.16,323.28,140.88,0.3035,2024-09,154.72
2024-12-25,Smartwatch Z,Electrónica,Sur,Distribuidor,3,1084.25,661.21,3252.75,1983.63,1269.12,0.3902,2024-12,1084.25
2025-02-20,Snack Saludable,Alimentos,Oeste,Distribuidor,2,11.12,7.18,22.24,14.36,7.88,0.3543,2025-02,11.12
2024-11-22,Purificador A2,Hogar,Oeste,Distribuidor,2,574.48,333.61,1148.96,667.22,481.74,0.4193,2024-11,574.48
2024-01-09,Camisa Oxford,Moda,Norte,Retail,1,125.44,72.91,125.44,72.91,52.53,0.4188,2024-01,125.44
2024-08-13,Tablet Air,Electrónica,Sur,Distribuidor,2,1462.03,883.4,2924.06,1766.8,1157.26,0.3958,2024-08,1462.03
2025-01-21,Cafetera Barista,Hogar,Oeste,Distribuidor,1,353.5,226.88,353.5,226.88,126.62,0.3582,2025-01,353.5
2024-05-25,Aspiradora Plus,Hogar,Centro,Distribuidor,1,311.47,240.51,311.47,240.51,70.96,0.2278,2024-05,311.47
2024-03-23,Café Gourmet,Alimentos,Centro,Online,1,74.78,43.06,74.78,43.06,31.72,0.4242,2024-03,74.78
2025-05-04,Smartphone X,Electrónica,Oeste,Distribuidor,1,869.7,539.96,869.7,539.96,329.74,0.3791,2025-05,869.7
2024-07-21,Cocoa Premium,Alimentos,Sur,Distribuidor,4,77.99,44.93,311.96,179.72,132.24,0.4239,2024-07,77.99
2025-01-18,Laptop Pro,Electrónica,Este,Online,3,664.7,366.2,1994.1,1098.6,895.5,0.4491,2025-01,664.7
2025-04-23,Colchoneta Yoga,Deportes,Norte,Retail,5,284.23,207.4,1421.15,1037.0,384.15,0.2703,2025-04,284.23
2024-01-16,Auriculares Max,Electrónica,Norte,Retail,5,780.59,354.74,3902.95,1773.7,2129.25,0.5455,2024-01,780.59
2025-05-20,Bolso Classic,Moda,Norte,Distribuidor,1,50.26,35.14,50.26,35.14,15.12,0.3008,2025-05,50.26
2025-01-31,Cocoa Premium,Alimentos,Este,Distribuidor,2,71.81,48.53,143.62,97.06,46.56,0.3242,2025-01,71.81
2024-02-08,Smart Band,Deportes,Centro,Distribuidor,1,357.39,205.41,357.39,205.41,151.98,0.4252,2024-02,357.39
2025-03-26,Zapatillas Urban,Moda,Este,Retail,1,197.51,94.7,197.51,94.7,102.81,0.5205,2025-03,197.51
2024-07-09,Camisa Oxford,Moda,Oeste,Distribuidor,2,34.02,26.3,68.04,52.6,15.44,0.2269,2024-07,34.02
2024-01-25,Zapatillas Urban,Moda,Norte,Online,3,24.3,13.25,72.9,39.75,33.15,0.4547,2024-01,24.3
2024-12-29,Pack Proteico,Alimentos,Este,Distribuidor,3,26.22,18.54,78.66,55.62,23.04,0.2929,2024-12,26.22
2024-02-27,Bicicleta Urbana,Deportes,Centro,Retail,3,934.38,642.9,2803.14,1928.7,874.44,0.312,2024-02,934.38
2024-02-19,Café Gourmet,Alimentos,Este,Retail,1,62.91,41.5,62.91,41.5,21.41,0.3403,2024-02,62.91
2024-11-24,Purificador A2,Hogar,Este,Distribuidor,1,93.7,54.31,93.7,54.31,39.39,0.4204,2024-11,93.7
2025-01-16,Mancuernas Set,Deportes,Norte,Online,5,841.42,661.65,4207.1,3308.25,898.85,0.2137,2025-01,841.42
2025-04-26,Aspiradora Plus,Hogar,Este,Distribuidor,2,494.08,309.64,988.16,619.28,368.88,0.3733,2025-04,494.08
2025-05-24,Tablet Air,Electrónica,Este,Online,2,1065.71,531.85,2131.42,1063.7,1067.72,0.5009,2025-05,1065.71
2024-08-05,Té Orgánico,Alimentos,Sur,Distribuidor,3,27.38,20.26,82.14,60.78,21.36,0.26,2024-08,27.38
2024-12-26,Bicicleta Urbana,Deportes,Norte,Online,3,639.39,385.17,1918.17,1155.51,762.66,0.3976,2024-12,639.39
2024-05-05,Té Orgánico,Alimentos,Oeste,Retail,2,28.26,15.43,56.52,30.86,25.66,0.454,2024-05,28.26
2024-05-29,Bicicleta Urbana,Deportes,Sur,Retail,3,378.77,183.71,1136.31,551.13,585.18,0.515,2024-05,378.77
2024-10-02,Licuadora Pro,Hogar,Este,Distribuidor,5,189.95,122.78,949.75,613.9,335.85,0.3536,2024-10,189.95
2025-01-08,Pack Proteico,Alimentos,Este,Distribuidor,1,75.42,39.19,75.42,39.19,36.23,0.4804,2025-01,75.42
2025-02-04,Tablet Air,Electrónica,Norte,Retail,7,424.17,332.54,2969.19,2327.78,641.41,0.216,2025-02,424.17
2024-05-30,Licuadora Pro,Hogar,Sur,Online,5,590.69,433.51,2953.45,2167.55,785.9,0.2661,2024-05,590.69
2024-08-24,Cafetera Barista,Hogar,Sur,Retail,1,535.93,281.85,535.93,281.85,254.08,0.4741,2024-08,535.93
2024-04-13,Camisa Oxford,Moda,Oeste,Online,2,234.74,157.97,469.48,315.94,153.54,0.327,2024-04,234.74
2024-03-26,Purificador A2,Hogar,Sur,Distribuidor,1,309.84,211.83,309.84,211.83,98.01,0.3163,2024-03,309.84
2025-06-29,Pack Proteico,Alimentos,Sur,Distribuidor,1,27.32,13.11,27.32,13.11,14.21,0.5201,2025-06,27.32
2024-11-05,Auriculares Max,Electrónica,Norte,Distribuidor,2,781.28,519.81,1562.56,1039.62,522.94,0.3347,2024-11,781.28
2025-06-12,Cocoa Premium,Alimentos,Sur,Retail,1,45.59,32.91,45.59,32.91,12.68,0.2781,2025-06,45.59
2024-10-30,Colchoneta Yoga,Deportes,Este,Online,2,543.65,411.11,1087.3,822.22,265.08,0.2438,2024-10,543.65
2025-06-12,Smartphone X,Electrónica,Sur,Retail,3,797.69,617.31,2393.07,1851.93,541.14,0.2261,2025-06,797.69
2024-12-20,Smart Band,Deportes,Oeste,Online,1,491.03,235.45,491.03,235.45,255.58,0.5205,2024-12,491.03
2024-12-05,Zapatillas Urban,Moda,Norte,Online,4,143.02,104.66,572.08,418.64,153.44,0.2682,2024-12,143.02
2025-04-22,Smart Band,Deportes,Sur,Online,5,434.0,332.52,2170.0,1662.6,507.4,0.2338,2025-04,434.0
2024-02-14,Smartphone X,Electrónica,Centro,Distribuidor,2,588.73,349.93,1177.46,699.86,477.6,0.4056,2024-02,588.73
2024-12-16,Zapatillas Urban,Moda,Sur,Online,1,25.36,15.54,25.36,15.54,9.82,0.3872,2024-12,25.36
2024-04-05,Bolso Classic,Moda,Centro,Retail,1,341.31,256.21,341.31,256.21,85.1,0.2493,2024-04,341.31
2024-11-03,Smartphone X,Electrónica,Sur,Distribuidor,1,1194.76,776.24,1194.76,776.24,418.52,0.3503,2024-11,1194.76
2024-03-15,Smartwatch Z,Electrónica,Norte,Online,1,1231.92,650.86,1231.92,650.86,581.06,0.4717,2024-03,1231.92
2024-06-13,Bolso Classic,Moda,Centro,Retail,2,330.51,240.37,661.02,480.74,180.28,0.2727,2024-06,330.51
2025-02-20,Smartphone X,Electrónica,Norte,Online,2,568.51,304.9,1137.02,609.8,527.22,0.4637,2025-02,568.51
2024-01-21,Smartwatch Z,Electrónica,Sur,Retail,3,551.49,328.04,1654.47,984.12,670.35,0.4052,2024-01,551.49
2025-04-01,Tablet Air,Electrónica,Norte,Distribuidor,3,267.61,141.79,802.83,425.37,377.46,0.4702,2025-04,267.61
2024-09-17,Auriculares Max,Electrónica,Norte,Online,2,662.45,493.24,1324.9,986.48,338.42,0.2554,2024-09,662.45
2024-12-31,Café Gourmet,Alimentos,Oeste,Online,5,71.94,33.98,359.7,169.9,189.8,0.5277,2024-12,71.94
2025-01-07,Camisa Oxford,Moda,Oeste,Distribuidor,1,48.9,29.7,48.9,29.7,19.2,0.3926,2025-01,48.9
2024-02-01,Zapatillas Urban,Moda,Sur,Online,2,113.41,75.69,226.82,151.38,75.44,0.3326,2024-02,113.41
2025-02-28,Smart Band,Deportes,Centro,Distribuidor,1,115.44,82.9,115.44,82.9,32.54,0.2819,2025-02,115.44
2024-07-28,Chaqueta Premium,Moda,Sur,Distribuidor,1,203.21,105.64,203.21,105.64,97.57,0.4801,2024-07,203.21
2024-11-20,Aspiradora Plus,Hogar,Este,Online,2,249.19,152.61,498.38,305.22,193.16,0.3876,2024-11,249.19
2025-01-01,Colchoneta Yoga,Deportes,Este,Online,6,727.51,466.43,4365.06,2798.58,1566.48,0.3589,2025-01,727.51
2024-02-10,Cafetera Barista,Hogar,Este,Online,3,388.47,211.04,1165.41,633.12,532.29,0.4567,2024-02,388.47
2024-12-30,Smartphone X,Electrónica,Oeste,Retail,2,378.67,280.28,757.34,560.56,196.78,0.2598,2024-12,378.67
2024-08-11,Smartphone X,Electrónica,Norte,Retail,6,830.52,572.64,4983.12,3435.84,1547.28,0.3105,2024-08,830.52
2024-09-10,Chaqueta Premium,Moda,Norte,Online,1,233.1,174.67,233.1,174.67,58.43,0.2507,2024-09,233.1
2024-06-15,Bicicleta Urbana,Deportes,Sur,Online,6,689.73,436.75,4138.38,2620.5,1517.88,0.3668,2024-06,689.73
2025-04-16,Cafetera Barista,Hogar,Este,Retail,1,214.96,119.28,214.96,119.28,95.68,0.4451,2025-04,214.96
2024-05-07,Camisa Oxford,Moda,Este,Online,2,87.12,61.06,174.24,122.12,52.12,0.2991,2024-05,87.12
2024-12-19,Auriculares Max,Electrónica,Sur,Distribuidor,2,558.66,438.11,1117.32,876.22,241.1,0.2158,2024-12,558.66
2024-07-01,Purificador A2,Hogar,Centro,Retail,1,281.8,193.53,281.8,193.53,88.27,0.3132,2024-07,281.8
2025-06-14,Jeans Fit,Moda,Sur,Distribuidor,1,75.74,36.6,75.74,36.6,39.14,0.5168,2025-06,75.74
2025-04-26,Auriculares Max,Electrónica,Oeste,Online,3,634.06,348.78,1902.18,1046.34,855.84,0.4499,2025-04,634.06
2024-05-01,Cocoa Premium,Alimentos,Centro,Distribuidor,2,68.19,48.08,136.38,96.16,40.22,0.2949,2024-05,68.19
2024-11-01,Té Orgánico,Alimentos,Centro,Retail,4,63.81,31.66,255.24,126.64,128.6,0.5038,2024-11,63.81
2024-01-08,Jeans Fit,Moda,Oeste,Distribuidor,4,315.77,221.34,1263.08,885.36,377.72,0.299,2024-01,315.77
2024-03-28,Bolso Classic,Moda,Norte,Online,2,117.85,89.75,235.7,179.5,56.2,0.2384,2024-03,117.85
2024-05-10,Té Orgánico,Alimentos,Oeste,Distribuidor,5,8.97,5.18,44.85,25.9,18.95,0.4225,2024-05,8.97
2025-04-25,Laptop Pro,Electrónica,Sur,Distribuidor,1,577.12,274.15,577.12,274.15,302.97,0.525,2025-04,577.12
2025-01-02,Pack Proteico,Alimentos,Centro,Distribuidor,3,43.44,28.45,130.32,85.35,44.97,0.3451,2025-01,43.44
2024-12-07,Horno Smart,Hogar,Oeste,Distribuidor,2,132.76,102.23,265.52,204.46,61.06,0.23,2024-12,132.76
2025-05-31,Aspiradora Plus,Hogar,Este,Distribuidor,3,324.55,202.55,973.65,607.65,366.0,0.3759,2025-05,324.55
2024-03-10,Zapatillas Urban,Moda,Norte,Retail,1,25.3,19.29,25.3,19.29,6.01,0.2375,2024-03,25.3
2024-03-02,Bicicleta Urbana,Deportes,Centro,Retail,1,307.93,204.69,307.93,204.69,103.24,0.3353,2024-03,307.93
2025-02-11,Mancuernas Set,Deportes,Centro,Retail,2,1042.75,721.89,2085.5,1443.78,641.72,0.3077,2025-02,1042.75
2024-11-14,Pack Proteico,Alimentos,Oeste,Distribuidor,4,14.55,7.96,58.2,31.84,26.36,0.4529,2024-11,14.55
2025-06-12,Cafetera Barista,Hogar,Norte,Distribuidor,2,479.24,363.85,958.48,727.7,230.78,0.2408,2025-06,479.24
2025-06-17,Pack Proteico,Alimentos,Oeste,Distribuidor,1,13.89,10.72,13.89,10.72,3.17,0.2282,2025-06,13.89
2025-03-14,Bolso Classic,Moda,Norte,Online,3,177.32,100.39,531.96,301.17,230.79,0.4338,2025-03,177.32
2024-09-26,Tablet Air,Electrónica,Oeste,Retail,3,321.24,178.34,963.72,535.02,428.7,0.4448,2024-09,321.24
2024-05-29,Café Gourmet,Alimentos,Centro,Online,5,14.48,11.29,72.4,56.45,15.95,0.2203,2024-05,14.48
2024-03-08,Pack Proteico,Alimentos,Centro,Distribuidor,1,77.96,39.06,77.96,39.06,38.9,0.499,2024-03,77.96
2024-08-17,Cinta Correr,Deportes,Oeste,Distribuidor,2,109.13,86.79,218.26,173.58,44.68,0.2047,2024-08,109.13
2025-05-19,Aspiradora Plus,Hogar,Este,Retail,2,597.58,270.28,1195.16,540.56,654.6,0.5477,2025-05,597.58
2025-01-08,Smart Band,Deportes,Sur,Online,2,766.51,524.12,1533.02,1048.24,484.78,0.3162,2025-01,766.51
2025-04-10,Snack Saludable,Alimentos,Oeste,Online,1,21.5,12.66,21.5,12.66,8.84,0.4112,2025-04,21.5
2024-01-24,Café Gourmet,Alimentos,Este,Online,2,62.67,37.43,125.34,74.86,50.48,0.4027,2024-01,62.67
2024-05-26,Zapatillas Urban,Moda,Centro,Retail,3,82.09,43.99,246.27,131.97,114.3,0.4641,2024-05,82.09
2025-02-17,Jeans Fit,Moda,Norte,Online,1,168.96,93.03,168.96,93.03,75.93,0.4494,2025-02,168.96
2025-01-04,Auriculares Max,Electrónica,Norte,Retail,1,861.91,588.18,861.91,588.18,273.73,0.3176,2025-01,861.91
2025-02-01,Licuadora Pro,Hogar,Centro,Distribuidor,2,280.32,128.65,560.64,257.3,303.34,0.5411,2025-02,280.32
2024-07-09,Cinta Correr,Deportes,Norte,Distribuidor,1,293.71,151.56,293.71,151.56,142.15,0.484,2024-07,293.71
2024-09-15,Mancuernas Set,Deportes,Este,Distribuidor,1,853.51,403.52,853.51,403.52,449.99,0.5272,2024-09,853.51
2024-11-20,Cinta Correr,Deportes,Este,Retail,1,45.52,35.56,45.52,35.56,9.96,0.2188,2024-11,45.52
2025-06-10,Bicicleta Urbana,Deportes,Oeste,Distribuidor,1,400.79,185.22,400.79,185.22,215.57,0.5379,2025-06,400.79
2024-09-14,Té Orgánico,Alimentos,Oeste,Retail,1,65.18,50.58,65.18,50.58,14.6,0.224,2024-09,65.18
2025-02-13,Cocoa Premium,Alimentos,Centro,Distribuidor,2,16.27,8.24,32.54,16.48,16.06,0.4935,2025-02,16.27
2025-02-20,Purificador A2,Hogar,Norte,Online,1,455.09,221.5,455.09,221.5,233.59,0.5133,2025-02,455.09
2024-06-07,Auriculares Max,Electrónica,Sur,Distribuidor,6,1137.73,746.29,6826.38,4477.74,2348.64,0.3441,2024-06,1137.73
2024-09-14,Tablet Air,Electrónica,Norte,Distribuidor,4,239.92,134.01,959.68,536.04,423.64,0.4414,2024-09,239.92
2025-01-31,Colchoneta Yoga,Deportes,Norte,Online,1,207.4,159.35,207.4,159.35,48.05,0.2317,2025-01,207.4
2024-08-04,Cafetera Barista,Hogar,Oeste,Online,4,505.32,234.03,2021.28,936.12,1085.16,0.5369,2024-08,505.32
2025-04-09,Bolso Classic,Moda,Oeste,Distribuidor,4,158.6,79.02,634.4,316.08,318.32,0.5018,2025-04,158.6
2024-08-04,Tablet Air,Electrónica,Norte,Online,2,1270.3,805.29,2540.6,1610.58,930.02,0.3661,2024-08,1270.3
2024-01-16,Smart Band,Deportes,Oeste,Retail,1,250.3,183.24,250.3,183.24,67.06,0.2679,2024-01,250.3
2025-04-27,Chaqueta Premium,Moda,Centro,Retail,2,154.25,95.34,308.5,190.68,117.82,0.3819,2025-04,154.25
2024-02-17,Mancuernas Set,Deportes,Sur,Retail,3,571.03,376.7,1713.09,1130.1,582.99,0.3403,2024-02,571.03
2024-05-22,Cafetera Barista,Hogar,Este,Retail,1,473.1,244.87,473.1,244.87,228.23,0.4824,2024-05,473.1
2024-02-02,Tablet Air,Electrónica,Centro,Distribuidor,2,288.56,154.84,577.12,309.68,267.44,0.4634,2024-02,288.56
2025-01-03,Jeans Fit,Moda,Norte,Online,1,286.11,169.36,286.11,169.36,116.75,0.4081,2025-01,286.11
2025-04-30,Smartphone X,Electrónica,Centro,Retail,3,432.13,281.16,1296.39,843.48,452.91,0.3494,2025-04,432.13
2025-02-18,Chaqueta Premium,Moda,Sur,Online,1,114.63,57.41,114.63,57.41,57.22,0.4992,2025-02,114.63
2025-03-28,Cafetera Barista,Hogar,Oeste,Online,1,318.23,204.94,318.23,204.94,113.29,0.356,2025-03,318.23
2024-08-06,Mancuernas Set,Deportes,Sur,Online,2,381.5,214.38,763.0,428.76,334.24,0.4381,2024-08,381.5
2024-08-23,Zapatillas Urban,Moda,Sur,Retail,2,207.81,111.69,415.62,223.38,192.24,0.4625,2024-08,207.81
2025-05-22,Jeans Fit,Moda,Centro,Distribuidor,4,23.41,13.46,93.64,53.84,39.8,0.425,2025-05,23.41
2024-04-11,Té Orgánico,Alimentos,Este,Distribuidor,4,55.5,39.31,222.0,157.24,64.76,0.2917,2024-04,55.5
2024-03-25,Laptop Pro,Electrónica,Norte,Retail,1,255.35,178.77,255.35,178.77,76.58,0.2999,2024-03,255.35
2024-10-27,Horno Smart,Hogar,Norte,Retail,1,566.36,392.97,566.36,392.97,173.39,0.3061,2024-10,566.36
2024-07-21,Camisa Oxford,Moda,Centro,Distribuidor,2,177.79,133.72,355.58,267.44,88.14,0.2479,2024-07,177.79
2024-01-21,Cocoa Premium,Alimentos,Centro,Online,1,55.86,38.89,55.86,38.89,16.97,0.3038,2024-01,55.86
2025-05-02,Colchoneta Yoga,Deportes,Centro,Online,2,414.48,267.11,828.96,534.22,294.74,0.3556,2025-05,414.48
2025-06-05,Colchoneta Yoga,Deportes,Norte,Retail,2,683.01,387.58,1366.02,775.16,590.86,0.4325,2025-06,683.01
2025-02-09,Pack Proteico,Alimentos,Norte,Distribuidor,4,72.04,36.47,288.16,145.88,142.28,0.4938,2025-02,72.04
2024-07-20,Aspiradora Plus,Hogar,Norte,Distribuidor,4,213.44,155.91,853.76,623.64,230.12,0.2695,2024-07,213.44
2024-06-24,Bolso Classic,Moda,Sur,Online,1,106.93,48.13,106.93,48.13,58.8,0.5499,2024-06,106.93
2024-04-29,Aspiradora Plus,Hogar,Este,Retail,4,540.25,321.47,2161.0,1285.88,875.12,0.405,2024-04,540.25
2024-05-01,Bolso Classic,Moda,Norte,Distribuidor,2,161.81,83.01,323.62,166.02,157.6,0.487,2024-05,161.81
2025-03-17,Laptop Pro,Electrónica,Oeste,Retail,3,929.95,462.51,2789.85,1387.53,1402.32,0.5027,2025-03,929.95
2025-02-09,Pack Proteico,Alimentos,Oeste,Online,2,72.04,42.52,144.08,85.04,59.04,0.4098,2025-02,72.04
2024-08-10,Laptop Pro,Electrónica,Este,Online,5,431.42,237.54,2157.1,1187.7,969.4,0.4494,2024-08,431.42
2024-03-25,Bolso Classic,Moda,Sur,Distribuidor,2,262.48,200.29,524.96,400.58,124.38,0.2369,2024-03,262.48
2025-01-12,Cafetera Barista,Hogar,Oeste,Distribuidor,3,552.28,339.23,1656.84,1017.69,639.15,0.3858,2025-01,552.28
2024-03-15,Bolso Classic,Moda,Norte,Distribuidor,5,212.58,102.45,1062.9,512.25,550.65,0.5181,2024-03,212.58
2024-03-01,Cinta Correr,Deportes,Oeste,Online,3,771.93,513.73,2315.79,1541.19,774.6,0.3345,2024-03,771.93
2025-03-29,Bicicleta Urbana,Deportes,Sur,Online,1,1195.83,912.69,1195.83,912.69,283.14,0.2368,2025-03,1195.83
2024-10-16,Smartphone X,Electrónica,Este,Retail,1,392.14,231.02,392.14,231.02,161.12,0.4109,2024-10,392.14
2024-12-03,Smartphone X,Electrónica,Norte,Distribuidor,1,946.81,715.47,946.81,715.47,231.34,0.2443,2024-12,946.81
2024-06-15,Laptop Pro,Electrónica,Norte,Retail,1,1166.24,674.4,1166.24,674.4,491.84,0.4217,2024-06,1166.24
2024-06-29,Auriculares Max,Electrónica,Norte,Online,2,645.89,389.54,1291.78,779.08,512.7,0.3969,2024-06,645.89
2025-01-15,Camisa Oxford,Moda,Sur,Online,2,32.08,15.33,64.16,30.66,33.5,0.5221,2025-01,32.08
2024-12-11,Tablet Air,Electrónica,Sur,Online,5,836.76,662.19,4183.8,3310.95,872.85,0.2086,2024-12,836.76
2024-09-05,Tablet Air,Electrónica,Este,Online,1,408.06,259.86,408.06,259.86,148.2,0.3632,2024-09,408.06
2024-09-28,Jeans Fit,Moda,Sur,Distribuidor,1,279.8,171.99,279.8,171.99,107.81,0.3853,2024-09,279.8
2024-01-06,Cinta Correr,Deportes,Centro,Retail,2,667.2,397.33,1334.4,794.66,539.74,0.4045,2024-01,667.2
2025-05-11,Cafetera Barista,Hogar,Oeste,Online,5,244.83,132.7,1224.15,663.5,560.65,0.458,2025-05,244.83
2024-09-21,Auriculares Max,Electrónica,Norte,Distribuidor,3,1184.95,888.47,3554.85,2665.41,889.44,0.2502,2024-09,1184.95
2024-01-05,Smart Band,Deportes,Centro,Distribuidor,3,47.45,27.87,142.35,83.61,58.74,0.4126,2024-01,47.45
2024-10-21,Café Gourmet,Alimentos,Este,Distribuidor,2,84.03,54.78,168.06,109.56,58.5,0.3481,2024-10,84.03
2024-08-31,Licuadora Pro,Hogar,Norte,Distribuidor,3,489.12,322.87,1467.36,968.61,498.75,0.3399,2024-08,489.12
2025-03-11,Mancuernas Set,Deportes,Este,Online,4,878.56,644.33,3514.24,2577.32,936.92,0.2666,2025-03,878.56
2024-05-06,Bolso Classic,Moda,Centro,Online,1,271.99,209.84,271.99,209.84,62.15,0.2285,2024-05,271.99
2024-10-07,Camisa Oxford,Moda,Sur,Distribuidor,5,310.97,151.32,1554.85,756.6,798.25,0.5134,2024-10,310.97
2025-02-23,Café Gourmet,Alimentos,Norte,Distribuidor,1,48.86,32.75,48.86,32.75,16.11,0.3297,2025-02,48.86
2024-03-26,Tablet Air,Electrónica,Centro,Distribuidor,2,281.02,138.83,562.04,277.66,284.38,0.506,2024-03,281.02
2024-07-22,Bicicleta Urbana,Deportes,Sur,Online,2,510.86,242.63,1021.72,485.26,536.46,0.5251,2024-07,510.86
2024-04-07,Purificador A2,Hogar,Este,Distribuidor,4,586.28,268.71,2345.12,1074.84,1270.28,0.5417,2024-04,586.28
2024-04-26,Smart Band,Deportes,Sur,Retail,2,379.68,286.18,759.36,572.36,187.0,0.2463,2024-04,379.68
2025-01-24,Pack Proteico,Alimentos,Sur,Distribuidor,1,47.13,25.47,47.13,25.47,21.66,0.4596,2025-01,47.13
2024-11-24,Cinta Correr,Deportes,Centro,Distribuidor,6,210.37,152.21,1262.22,913.26,348.96,0.2765,2024-11,210.37
